"id","movement_id","cue_text","order"
7654,356,"It's easiest to get into this stretch if you start standing up, put one leg behind you, and slowly lower your torso down to the floor.",0
7655,356,"Keep the front heel on the floor (if it lifts up, scoot your other leg further back).",1
7656,356,"Place your hands on either side of your front leg. To get more out of this stretch, push your butt up toward the ceiling, and then gradually lower it back toward the floor. You'll Stretch the hip flexor of the back leg and the hamstring and buttocks of the front.",2
7657,363,"For this exercise anchor a band to the ground. We used an incline bench and anchored the band to the base, standing over the bench. Alternatively, this could be performed standing on the band.",0
7658,363,"To begin, pull the band behind your head, holding it with a pronated grip and your elbows up. This will be your starting position.",1
7659,363,"To perform the movement, extend through the elbow to to straighten your arms, ensuring that you keep your upper arm in place.",2
7660,363,"Pause, and then return to the starting position.",3
7661,366,Stand facing a box or bench of an appropriate height with your feet together. This will be your starting position.,0
7662,366,"Begin the movement by stepping up, putting your left foot on the top of the bench. Extend through the hip and knee of your front leg to stand up on the box. As you stand on the box with your left leg, flex your right knee and hip, bringing your knee as high as you can.",1
7663,366,"Reverse this motion to step down off the box, and then repeat the sequence on the opposite leg.",2
7664,367,"Place a loaded barbell on the end of a bench. Standing on the bench behind the bar, take a medium, pronated grip. Stand with your hips back and chest up, maintaining a neutral spine. This will be your starting position.",0
7665,367,Row the bar to your torso by retracting the shoulder blades and flexing the elbows. Use a controlled movement with no jerking.,1
7666,367,"After a brief pause, slowly return the bar to the starting position, ensuring to go all the way down.",2
7667,368,Sit down on a pull-down machine with a wide bar attached to the top pulley. Adjust the knee pad of the machine to fit your height. These pads will prevent your body from being raised by the resistance attached to the bar.,0
7668,368,Grab the pull-down bar with the palms facing your torso (a supinated grip). Make sure that the hands are placed closer than the shoulder width.,1
7669,368,"As you have both arms extended in front of you holding the bar at the chosen grip width, bring your torso back around 30 degrees or so while creating a curvature on your lower back and sticking your chest out. This is yourstarting position.",2
7670,368,"As you breathe out, pull the bar down until it touches your upper chest by drawing the shoulders and the upper arms down and back. Tip: Concentrate on squeezing the back muscles once you reach the fully contracted position and keep the elbows close to your body. The upper torso should remain stationary as your bring the bar to you and only the arms should move. The forearms should do no other work other than hold the bar.",3
7671,368,"After a second on the contracted position, while breathing in, slowly bring the bar back to the starting position when your arms are fully extended and the lats are fully stretched.",4
7672,368,Repeat this motion for the prescribed amount of repetitions.,5
7673,365,Start by standing with your back about two to three feet away from a bench or step.,0
7674,365,"Lift one leg behind you and rest your foot on the step,either on your instep or the ball of your foot, whichever you find most comfortable.",1
7675,365,Keep your supporting knee slightly bent and avoid letting that knee extend out beyond your toes. Switch sides.,2
