id,name,pattern,primary_muscle,primary_region,cns_load,skill_level,compound,is_complex_lift,is_unilateral,metric_type,description,substitution_group,user_id,fatigue_factor,stimulus_factor,injury_risk_factor,min_recovery_hours,spinal_compression,tier,metabolic_demand,biomechanics_profile,embedding_description
299,Superman,mobility,lower_back,posterior lower,moderate,intermediate,false,false,false,reps,,superman,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Superman Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.LOWER_BACK Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: superman Coaching cues: To begin, lie straight and face down on the floor or exercise mat. Your arms should be fully extended in front of you. This is the starting position. | Simultaneously raise your arms, legs, and chest off of the floor and hold this contraction for 2 seconds. Tip: Squeeze your lower back to get the best results from this exercise. Remember to exhale during this movement. Note: When holding the contracted position, you should look like superman when he is flying. | Slowly begin to lower your arms, legs and chest back down to the starting position while inhaling. | Repeat for the recommended amount of repetitions prescribed in your program."
305,The Straddle,mobility,hamstrings,posterior lower,moderate,intermediate,false,false,false,reps,,the_straddle,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: The Straddle Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.HAMSTRINGS Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: the_straddle Coaching cues: Begin in a seated, upright position. Start by extending your legs in front of you in a V. | With your hands on the floor, lean forward as far as possible. Hold for 10 to 20 seconds."
309,Toe Touchers,mobility,core,full body,moderate,intermediate,false,false,false,reps,,toe_touchers,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Toe Touchers Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: toe_touchers Coaching cues: To begin, lie down on the floor or an exercise mat with your back pressed against the floor. Your arms should be lying across your sides with the palms facing down. | Your legs should be touching each other. Slowly elevate your legs up in the air until they are almost perpendicular to the floor with a slight bend at the knees. Your feet should be parallel to the floor. | Move your arms so that they are fully extended at a 45 degree angle from the floor. This is the starting position. | While keeping your lower back pressed against the floor, slowly lift your torso and use your hands to try and touch your toes. Remember to exhale while perform this part of the exercise. | Slowly begin to lower your torso and arms back down to the starting position while inhaling. Remember to keep your arms straight out pointing towards your toes. | Repeat for the recommended amount of repetitions."
318,Windmills,mobility,adductors,lower body,moderate,intermediate,false,false,false,reps,,windmills,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Windmills Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.ADDUCTORS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: windmills Coaching cues: Lie on your back with your arms extended out to the sides and your legs straight. This will be your starting position. | Lift one leg and quickly cross it over your body, attempting to touch the ground near the opposite hand. | Return to the starting position, and repeat with the opposite leg. Continue to alternate for 10-20 repetitions."
319,Wrist Circles,mobility,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,wrist_circles,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Wrist Circles Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: wrist_circles Coaching cues: Start by standing straight with your feet being shoulder width apart from each other. Elevate your arms to the side of you until they are fully extended and parallel to the floor at a height that is evenly aligned with your shoulders. Tip: Your torso and arms should form the letter T: Your palms should be facing down. This is the starting position. | Keeping your entire body stationary except for the wrists, begin to rotate both wrists forward in a circular motion. Tip: Pretend that you are trying to draw circles by using your hands as the brush. Breathe normally as you perform this exercise. | Repeat for the recommended amount of repetitions."
324,All Fours Quad Stretch,mobility,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,all_fours_quad_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: All Fours Quad Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: all_fours_quad_stretch Coaching cues: Start off on your hands and knees, then lift your leg off the floor and hold the foot with your hand. | Use your hand to hold the foot or ankle, keeping the knee fully flexed, stretching the quadriceps and hip flexors. | Focus on extending your hips, thrusting them towards the floor. Hold for 10-20 seconds and then switch sides."
330,Chair Leg Extended Stretch,mobility,hamstrings,posterior lower,moderate,intermediate,false,false,false,reps,,chair_leg_extended_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Chair Leg Extended Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.HAMSTRINGS Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: chair_leg_extended_stretch Coaching cues: Sit upright in a chair and grip the seat on the sides. | Raise one leg, extending the knee, flexing the ankle as you do so. | Slowly move that leg outward as far as you can, and then back to the center and down. | Repeat for your other leg."
332,Chair Upper Body Stretch,mobility,full_body,full body,moderate,intermediate,false,false,false,reps,,chair_upper_body_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Chair Upper Body Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: chair_upper_body_stretch Coaching cues: Sit on the edge of a chair, gripping the back of it. | Straighten your arms, keeping your back straight, and pull your upper body forward so you feel a stretch. Hold for 20-30 seconds."
334,Dynamic Back Stretch,mobility,lats,posterior upper,moderate,intermediate,false,false,false,reps,,dynamic_back_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Dynamic Back Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.LATS Primary region: PrimaryRegion.POSTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: dynamic_back_stretch Coaching cues: Stand with your feet shoulder width apart. This will be your starting position. | Keeping your arms straight, swing them straight up in front of you 5-10 times, increasing the range of motion each time until your arms are above your head."
335,Elbows Back,mobility,chest,anterior upper,moderate,intermediate,false,false,false,reps,,elbows_back,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Elbows Back Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: elbows_back Coaching cues: Stand up straight. | Place both hands on your lower back, fingers pointing downward and elbows out. | Then gently pull your elbows back aiming to touch them together."
339,Intermediate Groin Stretch,mobility,hamstrings,posterior lower,moderate,intermediate,false,false,false,reps,,intermediate_groin_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Intermediate Groin Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.HAMSTRINGS Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: intermediate_groin_stretch Coaching cues: Lie on your back with your legs extended. Loop a belt, rope, or band around one of your feet, and swing that leg as far to the side as you can. This will be your starting position. | Pull gently on the belt to create tension in your groin and hamstring muscles. Hold for 10-20 seconds, and repeat on the other side."
348,On-Your-Back Quad Stretch,mobility,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,on_your_back_quad_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: On-Your-Back Quad Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: stretching, mobility Substitution group: on_your_back_quad_stretch Coaching cues: Lie on a flat bench or step, and hang one leg and arm over the side. | Bend the knee and hold the top of the foot. As you do this, be careful not to arch your lower back. | Pull the belly button to the spine to stay in neutral. Press your foot down and into your hand. To add the hip stretch, lift the hip of the leg you're holding up toward the ceiling. | Switch sides."
349,On Your Side Quad Stretch,mobility,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,on_your_side_quad_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: On Your Side Quad Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: on_your_side_quad_stretch Coaching cues: Start off by lying on your right side, with your right knee bent at a 90-degree angle resting on the floor in front of you (this stabilizes the torso). | Bend your left knee behind you and hold your left foot with your left hand. To stretch your hip flexor, press your left hip forward as you push your left foot back into your hand. Switch sides."
358,Seated Front Deltoid,mobility,full_body,full body,moderate,intermediate,false,false,false,reps,,front_deltoid,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Seated Front Deltoid Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: front_deltoid Coaching cues: Sit upright on the floor with your legs bent, your partner standing behind you. Stick your arms straight out to your sides, with your palms facing the ground. Attempt to move them as far behind you as possible, as your assistant holds your wrists. This will be your starting position. | Keeping your elbows straight, attempt to move your arms to the front, with your partner gently restraining you to prevent any actual movement for 10-20 seconds. | Now, relax your muscles and allow your partner to gently increase the stretch on the shoulders and chest. Hold for 10 to 20 seconds."
370,Upper Back Stretch,mobility,full_body,full body,moderate,intermediate,false,false,false,reps,,upper_back_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Upper Back Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: upper_back_stretch Coaching cues: Clasp fingers together with your thumbs pointing down, round your shoulders as you reach your hands forward."
